timestamp,File Name, ASSEMBLY1_BIMANUAL, ASSEMBLY2_LEFT, BOLT_RIGHT, DELIVERY_BIMANUAL, DELIVERY_LEFT, HANDOVER_LEFT, IDLE_BIMANUAL, PICKUP_BIMANUAL, PICKUP_RIGHT, SCREW_RIGHT,a_right_backPose,b_right_backPose,c_right_backPose
1.6455446623433308e+18,frame_788.jpeg,1,0,0,0,0,0,0,0,0,0,-503.0,2565.0,8173.0
1.6455446623433308e+18,frame_789.jpeg,1,0,0,0,0,0,0,0,0,0,-503.0,2565.0,8173.0
1.6455446629477594e+18,frame_790.jpeg,1,0,0,0,0,0,0,0,0,0,-391.0,2635.0,8236.0
1.6455446629477594e+18,frame_791.jpeg,1,0,0,0,0,0,0,0,0,0,-391.0,2635.0,8236.0
1.6455446629477594e+18,frame_792.jpeg,1,0,0,0,0,0,0,0,0,0,-391.0,2635.0,8236.0
1.6455446629477594e+18,frame_793.jpeg,1,0,0,0,0,0,0,0,0,0,-391.0,2635.0,8236.0
1.6455446797740895e+18,frame_1132.jpeg,0,0,0,1,0,0,0,0,0,0,-5625.0,932.0,7834.0
1.6455446798237983e+18,frame_1133.jpeg,0,0,0,1,0,0,0,0,0,0,-5670.0,735.0,6708.0
1.6455446798739965e+18,frame_1134.jpeg,0,0,0,1,0,0,0,0,0,0,-5394.0,769.0,6029.0
1.6455446799237043e+18,frame_1135.jpeg,0,0,0,1,0,0,0,0,0,0,-6073.0,372.0,5911.0
1.6455446799735903e+18,frame_1136.jpeg,0,0,0,1,0,0,0,0,0,0,-6015.0,662.0,6008.0
1.6455446800304486e+18,frame_1137.jpeg,0,0,0,1,0,0,0,0,0,0,-6024.0,642.0,6143.0
1.645544680075376e+18,frame_1138.jpeg,0,0,0,1,0,0,0,0,0,0,-5750.0,531.0,6105.0
1.6455446801217308e+18,frame_1139.jpeg,0,0,0,1,0,0,0,0,0,0,-5613.0,495.0,5949.0
1.645544680177181e+18,frame_1140.jpeg,0,0,0,1,0,0,0,0,0,0,-5768.0,620.0,5737.0
1.6455446802201823e+18,frame_1141.jpeg,0,0,0,1,0,0,0,0,0,0,-5781.0,497.0,5669.0
1.6455446802757576e+18,frame_1142.jpeg,0,0,0,1,0,0,0,0,0,0,-6034.0,399.0,5518.0
1.6455446803220716e+18,frame_1143.jpeg,0,0,0,1,0,0,0,0,0,0,-6094.0,343.0,5637.0
1.6455446803739284e+18,frame_1144.jpeg,0,0,0,1,0,0,0,0,0,0,-6234.0,479.0,5761.0
1.6455446804190377e+18,frame_1145.jpeg,0,0,0,1,0,0,0,0,0,0,-6060.0,481.0,5811.0
1.6455446804784307e+18,frame_1146.jpeg,0,0,0,1,0,0,0,0,0,0,-6076.0,772.0,5671.0
1.645544680524062e+18,frame_1147.jpeg,0,0,0,1,0,0,0,0,0,0,-6013.0,610.0,5383.0
1.6455446805763517e+18,frame_1148.jpeg,0,0,0,1,0,0,0,0,0,0,-5830.0,748.0,5485.0
1.645544680634633e+18,frame_1149.jpeg,0,0,0,1,0,0,0,0,0,0,-5979.0,442.0,5568.0
1.645544680678349e+18,frame_1150.jpeg,0,0,0,1,0,0,0,0,0,0,-5854.0,390.0,5864.0
1.6455446807036408e+18,frame_1151.jpeg,0,0,0,1,0,0,0,0,0,0,-6028.0,268.0,5893.0
1.6455446807036408e+18,frame_1152.jpeg,0,0,0,1,0,0,0,0,0,0,-6028.0,268.0,5893.0
1.6455446809363817e+18,frame_1153.jpeg,0,0,0,1,0,0,0,0,0,0,-6041.0,258.0,5901.0
1.6455446809363817e+18,frame_1154.jpeg,0,0,0,1,0,0,0,0,0,0,-6041.0,258.0,5901.0
1.6455446809363817e+18,frame_1155.jpeg,0,0,0,1,0,0,0,0,0,0,-6041.0,258.0,5901.0
1.6455446809413637e+18,frame_1156.jpeg,0,0,0,1,0,0,0,0,0,0,-6102.0,284.0,5893.0
1.6455446810337756e+18,frame_1157.jpeg,0,0,0,1,0,0,0,0,0,0,-6149.0,310.0,5878.0
1.645544681083531e+18,frame_1158.jpeg,0,0,0,1,0,0,0,0,0,0,-7652.0,-1039.0,4089.0
1.6455446811304207e+18,frame_1159.jpeg,0,0,0,1,0,0,0,0,0,0,-6965.0,-2037.0,1962.0
1.6455446811774016e+18,frame_1160.jpeg,0,0,0,1,0,0,0,0,0,0,-6922.0,-2274.0,2538.0
1.645544681230974e+18,frame_1161.jpeg,0,0,0,1,0,0,0,0,0,0,-8097.0,-1554.0,3417.0
1.6455446812821427e+18,frame_1162.jpeg,0,0,0,1,0,0,0,0,0,0,-6887.0,-2044.0,2817.0
1.6455446813444782e+18,frame_1163.jpeg,0,0,0,1,0,0,0,0,0,0,-7106.0,-2170.0,2705.0
1.6455446813757345e+18,frame_1164.jpeg,0,0,0,1,0,0,0,0,0,0,-6652.0,-2152.0,4270.0
1.6455446814220467e+18,frame_1165.jpeg,0,0,0,1,0,0,0,0,0,0,-7722.0,-327.0,5335.0
1.645544681474567e+18,frame_1166.jpeg,0,0,0,1,0,0,0,0,0,0,-7642.0,-168.0,5138.0
1.6455446815397837e+18,frame_1167.jpeg,0,0,0,1,0,0,0,0,0,0,-6391.0,89.0,4778.0
1.645544681561896e+18,frame_1168.jpeg,0,0,0,1,0,0,0,0,0,0,-7339.0,1294.0,4153.0
1.6455446816320758e+18,frame_1169.jpeg,0,0,0,1,0,0,0,0,0,0,-7392.0,1253.0,3445.0
1.6455446816840637e+18,frame_1170.jpeg,0,0,0,1,0,0,0,0,0,0,-7600.0,966.0,3259.0
1.6455446817312271e+18,frame_1171.jpeg,0,0,0,1,0,0,0,0,0,0,-7907.0,997.0,3016.0
1.6455446817750234e+18,frame_1172.jpeg,0,0,0,1,0,0,0,0,0,0,-7686.0,477.0,3014.0
1.645544681832659e+18,frame_1173.jpeg,0,0,0,1,0,0,0,0,0,0,-7782.0,566.0,3078.0
1.6455446818776955e+18,frame_1174.jpeg,0,0,0,1,0,0,0,0,0,0,-7688.0,519.0,3157.0
1.6455446819328745e+18,frame_1175.jpeg,0,0,0,1,0,0,0,0,0,0,-7670.0,703.0,3260.0
1.6455446819787791e+18,frame_1176.jpeg,0,0,0,1,0,0,0,0,0,0,-7726.0,676.0,3219.0
1.64554468203136e+18,frame_1177.jpeg,0,0,0,1,0,0,0,0,0,0,-7675.0,298.0,3101.0
1.6455446820766838e+18,frame_1178.jpeg,0,0,0,1,0,0,0,0,0,0,-7774.0,606.0,3029.0
1.6455446821327212e+18,frame_1179.jpeg,0,0,0,1,0,0,0,0,0,0,-7989.0,438.0,3148.0
1.645544682180608e+18,frame_1180.jpeg,0,0,0,1,0,0,0,0,0,0,-7873.0,477.0,3117.0
1.6455446822232632e+18,frame_1181.jpeg,0,0,0,1,0,0,0,0,0,0,-7761.0,489.0,3075.0
1.6455446822787261e+18,frame_1182.jpeg,0,0,0,1,0,0,0,0,0,0,-7579.0,289.0,3126.0
1.6455446823317056e+18,frame_1183.jpeg,0,0,0,1,0,0,0,0,0,0,-7779.0,578.0,3106.0
1.645544682381959e+18,frame_1184.jpeg,0,0,0,1,0,0,0,0,0,0,-7804.0,495.0,2955.0
1.6455446824242724e+18,frame_1185.jpeg,0,0,0,1,0,0,0,0,0,0,-7847.0,403.0,2908.0
1.6455446824813504e+18,frame_1186.jpeg,0,0,0,1,0,0,0,0,0,0,-7904.0,446.0,2874.0
1.6455446825234527e+18,frame_1187.jpeg,0,0,0,1,0,0,0,0,0,0,-7795.0,461.0,3056.0
1.645544682576839e+18,frame_1188.jpeg,0,0,0,1,0,0,0,0,0,0,-7612.0,371.0,3021.0
1.6455446826233388e+18,frame_1189.jpeg,0,0,0,1,0,0,0,0,0,0,-7614.0,402.0,3028.0
1.6455446826812052e+18,frame_1190.jpeg,0,0,0,1,0,0,0,0,0,0,-7796.0,439.0,2875.0
1.6455446827236106e+18,frame_1191.jpeg,0,0,0,1,0,0,0,0,0,0,-7858.0,356.0,2987.0
1.645544682780089e+18,frame_1192.jpeg,0,0,0,1,0,0,0,0,0,0,-8110.0,630.0,2897.0
1.6455446828322345e+18,frame_1193.jpeg,0,0,0,1,0,0,0,0,0,0,-7656.0,525.0,2761.0
1.645544682881222e+18,frame_1194.jpeg,0,0,0,1,0,0,0,0,0,0,-7859.0,264.0,3259.0
1.645544682931539e+18,frame_1195.jpeg,0,0,0,1,0,0,0,0,0,0,-7844.0,439.0,3183.0
1.645544682983009e+18,frame_1196.jpeg,0,0,0,1,0,0,0,0,0,0,-7550.0,584.0,2903.0
1.645544683032177e+18,frame_1197.jpeg,0,0,0,1,0,0,0,0,0,0,-7562.0,402.0,2737.0
1.645544683076782e+18,frame_1198.jpeg,0,0,0,1,0,0,0,0,0,0,-7479.0,781.0,2935.0
1.64554468313246e+18,frame_1199.jpeg,0,0,0,1,0,0,0,0,0,0,-7699.0,292.0,3173.0
1.6455446831828088e+18,frame_1200.jpeg,0,0,0,1,0,0,0,0,0,0,-7626.0,326.0,3247.0
1.6455446832241748e+18,frame_1201.jpeg,0,0,0,1,0,0,0,0,0,0,-7672.0,579.0,3371.0
1.645544683281209e+18,frame_1202.jpeg,0,0,0,1,0,0,0,0,0,0,-7545.0,872.0,3349.0
1.6455446833333501e+18,frame_1203.jpeg,0,0,0,1,0,0,0,0,0,0,-7003.0,521.0,3496.0
1.6455446833819945e+18,frame_1204.jpeg,0,0,0,1,0,0,0,0,0,0,-7231.0,606.0,4520.0
1.6455446834338499e+18,frame_1205.jpeg,0,0,0,1,0,0,0,0,0,0,-7119.0,266.0,4863.0
1.6455446834858988e+18,frame_1206.jpeg,0,0,0,1,0,0,0,0,0,0,-7276.0,385.0,4832.0
1.645544683516402e+18,frame_1207.jpeg,0,0,0,1,0,0,0,0,0,0,-7066.0,122.0,4842.0
1.645544683580763e+18,frame_1208.jpeg,0,0,0,1,0,0,0,0,0,0,-6573.0,94.0,5173.0
1.6455446836240753e+18,frame_1209.jpeg,0,0,0,1,0,0,0,0,0,0,-6478.0,191.0,5367.0
1.645544683678397e+18,frame_1210.jpeg,0,0,0,1,0,0,0,0,0,0,-6622.0,433.0,5724.0
1.6455446837369208e+18,frame_1211.jpeg,0,0,0,1,0,0,0,0,0,0,-6173.0,189.0,6565.0
1.6455446837817032e+18,frame_1212.jpeg,0,0,0,1,0,0,0,0,0,0,-6494.0,-141.0,6714.0
1.645544683823103e+18,frame_1213.jpeg,0,0,0,1,0,0,0,0,0,0,-7933.0,414.0,6279.0
1.6455446838787958e+18,frame_1214.jpeg,0,0,0,1,0,0,0,0,0,0,-8028.0,-678.0,5547.0
1.6455446839258877e+18,frame_1215.jpeg,0,0,0,1,0,0,0,0,0,0,-9108.0,36.0,4230.0
1.6455446839812641e+18,frame_1216.jpeg,0,0,0,1,0,0,0,0,0,0,-7271.0,-1370.0,2228.0
1.6455446840263406e+18,frame_1217.jpeg,0,0,0,1,0,0,0,0,0,0,-7316.0,-875.0,1433.0
1.6455446840774392e+18,frame_1218.jpeg,0,0,0,1,0,0,0,0,0,0,-6678.0,-1821.0,79.0
1.645544684126948e+18,frame_1219.jpeg,0,0,0,1,0,0,0,0,0,0,-6535.0,-2526.0,-2038.0
1.645544684181793e+18,frame_1220.jpeg,0,0,0,1,0,0,0,0,0,0,-6001.0,-967.0,-4446.0
1.645544684232737e+18,frame_1221.jpeg,0,0,0,1,0,0,0,0,0,0,-4877.0,-1640.0,-5507.0
1.6455446842823603e+18,frame_1222.jpeg,0,0,0,1,0,0,0,0,0,0,-4298.0,-91.0,-6848.0
1.6455446843332147e+18,frame_1223.jpeg,0,0,0,1,0,0,0,0,0,0,-1587.0,-803.0,-7762.0
1.6455446843821204e+18,frame_1224.jpeg,0,0,0,1,0,0,0,0,0,0,-2128.0,537.0,-8450.0
1.645544684433159e+18,frame_1225.jpeg,0,0,0,1,0,0,0,0,0,0,-286.0,-635.0,-8606.0
1.645544684479093e+18,frame_1226.jpeg,0,0,0,1,0,0,0,0,0,0,-1351.0,-338.0,-8291.0
1.645544684533634e+18,frame_1227.jpeg,0,0,0,1,0,0,0,0,0,0,-1736.0,-624.0,-7215.0
1.645544684582486e+18,frame_1228.jpeg,0,0,0,1,0,0,0,0,0,0,-2961.0,-54.0,-7901.0
1.6455446846348372e+18,frame_1229.jpeg,0,0,0,1,0,0,0,0,0,0,-3682.0,715.0,-7886.0
1.645544684683141e+18,frame_1230.jpeg,0,0,0,1,0,0,0,0,0,0,-3299.0,370.0,-7350.0
1.6455446847351066e+18,frame_1231.jpeg,0,0,0,1,0,0,0,0,0,0,-3497.0,394.0,-7208.0
1.645544684779844e+18,frame_1232.jpeg,0,0,0,1,0,0,0,0,0,0,-3075.0,232.0,-7263.0
1.6455446848346893e+18,frame_1233.jpeg,0,0,0,1,0,0,0,0,0,0,-4224.0,-168.0,-6694.0
1.645544684878703e+18,frame_1234.jpeg,0,0,0,1,0,0,0,0,0,0,-5018.0,105.0,-6590.0
1.6455446849274304e+18,frame_1235.jpeg,0,0,0,1,0,0,0,0,0,0,-6179.0,938.0,-6922.0
1.6455446849791867e+18,frame_1236.jpeg,0,0,0,1,0,0,0,0,0,0,-5698.0,438.0,-6594.0
1.6455446850347133e+18,frame_1237.jpeg,0,0,0,1,0,0,0,0,0,0,-5664.0,406.0,-5962.0
1.6455446850810744e+18,frame_1238.jpeg,0,0,0,1,0,0,0,0,0,0,-5835.0,625.0,-6004.0
1.6455446851340723e+18,frame_1239.jpeg,0,0,0,1,0,0,0,0,0,0,-5294.0,363.0,-6205.0
1.6455446851740424e+18,frame_1240.jpeg,0,0,0,1,0,0,0,0,0,0,-5437.0,305.0,-6371.0
1.645544685222751e+18,frame_1241.jpeg,0,0,0,1,0,0,0,0,0,0,-5144.0,348.0,-6493.0
1.6455446852778568e+18,frame_1242.jpeg,0,0,0,1,0,0,0,0,0,0,-5374.0,402.0,-6456.0
1.6455446853280118e+18,frame_1243.jpeg,0,0,0,1,0,0,0,0,0,0,-5240.0,370.0,-6157.0
1.6455446853824604e+18,frame_1244.jpeg,0,0,0,1,0,0,0,0,0,0,-5412.0,661.0,-6628.0
1.6455446854337746e+18,frame_1245.jpeg,0,0,0,1,0,0,0,0,0,0,-4931.0,259.0,-6606.0
1.6455446854868495e+18,frame_1246.jpeg,0,0,0,1,0,0,0,0,0,0,-5396.0,443.0,-6419.0
1.6455446855343048e+18,frame_1247.jpeg,0,0,0,1,0,0,0,0,0,0,-5060.0,447.0,-6720.0
1.645544685583853e+18,frame_1248.jpeg,0,0,0,1,0,0,0,0,0,0,-4938.0,209.0,-6795.0
1.645544685634318e+18,frame_1249.jpeg,0,0,0,1,0,0,0,0,0,0,-4970.0,363.0,-6463.0
1.6455446856833902e+18,frame_1250.jpeg,0,0,0,1,0,0,0,0,0,0,-4808.0,917.0,-6692.0
1.6455446857353684e+18,frame_1251.jpeg,0,0,0,1,0,0,0,0,0,0,-4703.0,1908.0,-7103.0
1.6455446857818588e+18,frame_1252.jpeg,0,0,0,1,0,0,0,0,0,0,-4523.0,2183.0,-6274.0
1.6455446858341312e+18,frame_1253.jpeg,0,0,0,1,0,0,0,0,0,0,-5329.0,-3303.0,-2947.0
1.6455446858849523e+18,frame_1254.jpeg,0,0,0,1,0,0,0,0,0,0,-5165.0,-3956.0,-1958.0
1.6455446859341343e+18,frame_1255.jpeg,0,0,0,1,0,0,0,0,0,0,-8413.0,-2723.0,-2774.0
1.6455446859852193e+18,frame_1256.jpeg,0,0,0,1,0,0,0,0,0,0,-8916.0,-2242.0,-4159.0
1.645544686017833e+18,frame_1257.jpeg,0,0,0,1,0,0,0,0,0,0,-9096.0,-3025.0,-3592.0
1.6455446860837893e+18,frame_1258.jpeg,0,0,0,1,0,0,0,0,0,0,-8904.0,-3436.0,-3128.0
1.645544686135502e+18,frame_1259.jpeg,0,0,0,1,0,0,0,0,0,0,-6966.0,-3132.0,-2254.0
1.64554468618715e+18,frame_1260.jpeg,0,0,0,1,0,0,0,0,0,0,-6979.0,-3621.0,-368.0
1.6455446862283415e+18,frame_1261.jpeg,0,0,0,1,0,0,0,0,0,0,-7870.0,-3231.0,490.0
1.6455446862788544e+18,frame_1262.jpeg,0,0,0,1,0,0,0,0,0,0,-7836.0,-2834.0,202.0
1.6455446863340352e+18,frame_1263.jpeg,0,0,0,1,0,0,0,0,0,0,-7914.0,-2866.0,-235.0
1.6455446863803932e+18,frame_1264.jpeg,0,0,0,1,0,0,0,0,0,0,-8094.0,-2610.0,-600.0
1.6455446864276654e+18,frame_1265.jpeg,0,0,0,1,0,0,0,0,0,0,-8191.0,-2703.0,-596.0
1.6455446864871386e+18,frame_1266.jpeg,0,0,0,1,0,0,0,0,0,0,-8031.0,-2761.0,-403.0
1.6455446865283707e+18,frame_1267.jpeg,0,0,0,1,0,0,0,0,0,0,-8062.0,-2885.0,-192.0
1.6455446865828513e+18,frame_1268.jpeg,0,0,0,1,0,0,0,0,0,0,-8030.0,-2684.0,72.0
1.6455446866285978e+18,frame_1269.jpeg,0,0,0,1,0,0,0,0,0,0,-7981.0,-2386.0,282.0
1.6455446866818122e+18,frame_1270.jpeg,0,0,0,1,0,0,0,0,0,0,-7593.0,-2118.0,74.0
1.6455446867361047e+18,frame_1271.jpeg,0,0,0,1,0,0,0,0,0,0,-7822.0,-2291.0,957.0
1.6455446867856965e+18,frame_1272.jpeg,0,0,0,1,0,0,0,0,0,0,-7421.0,-2063.0,917.0
1.6455446868269737e+18,frame_1273.jpeg,0,0,0,1,0,0,0,0,0,0,-7989.0,-2507.0,1583.0
1.645544686883616e+18,frame_1274.jpeg,0,0,0,1,0,0,0,0,0,0,-7606.0,-2331.0,2716.0
1.645544686934828e+18,frame_1275.jpeg,0,0,0,1,0,0,0,0,0,0,-8046.0,-2058.0,3001.0
1.6455446869861752e+18,frame_1276.jpeg,0,0,0,1,0,0,0,0,0,0,-7573.0,-2560.0,2991.0
1.64554468703569e+18,frame_1277.jpeg,0,0,0,1,0,0,0,0,0,0,-7715.0,-2958.0,3764.0
1.645544687085996e+18,frame_1278.jpeg,0,0,0,1,0,0,0,0,0,0,-7641.0,-2174.0,4012.0
1.6455446871381217e+18,frame_1279.jpeg,0,0,0,1,0,0,0,0,0,0,-6965.0,-2523.0,3369.0
1.6455446871855224e+18,frame_1280.jpeg,0,0,0,1,0,0,0,0,0,0,-6059.0,-1934.0,1076.0
1.6455446872382333e+18,frame_1281.jpeg,0,0,0,1,0,0,0,0,0,0,-7845.0,-2327.0,1998.0
1.645544687283702e+18,frame_1282.jpeg,0,0,0,1,0,0,0,0,0,0,-6736.0,-4312.0,2470.0
1.6455446873346483e+18,frame_1283.jpeg,0,0,0,1,0,0,0,0,0,0,-6860.0,-2164.0,3198.0
1.6455446873850867e+18,frame_1284.jpeg,0,0,0,1,0,0,0,0,0,0,-7714.0,-1372.0,3818.0
1.645544687436351e+18,frame_1285.jpeg,0,0,0,1,0,0,0,0,0,0,-7282.0,-1730.0,4001.0
1.6455446874839542e+18,frame_1286.jpeg,0,0,0,1,0,0,0,0,0,0,-7396.0,-2108.0,4362.0
1.6455446875394598e+18,frame_1287.jpeg,0,0,0,1,0,0,0,0,0,0,-7315.0,-1996.0,4454.0
1.6455446875861015e+18,frame_1288.jpeg,0,0,0,1,0,0,0,0,0,0,-7186.0,-2097.0,4177.0
1.6455446876393242e+18,frame_1289.jpeg,0,0,0,1,0,0,0,0,0,0,-7293.0,-2018.0,3871.0
1.645544687683878e+18,frame_1290.jpeg,0,0,0,1,0,0,0,0,0,0,-7365.0,-1967.0,3773.0
1.6455446877389212e+18,frame_1291.jpeg,0,0,0,1,0,0,0,0,0,0,-7035.0,-2088.0,3915.0
1.645544687780684e+18,frame_1292.jpeg,0,0,0,1,0,0,0,0,0,0,-7022.0,-1914.0,4030.0
1.6455446878351084e+18,frame_1293.jpeg,0,0,0,1,0,0,0,0,0,0,-6972.0,-1901.0,4220.0
1.6455446878811901e+18,frame_1294.jpeg,0,0,0,1,0,0,0,0,0,0,-6956.0,-1843.0,4281.0
1.6455446879386547e+18,frame_1295.jpeg,0,0,0,1,0,0,0,0,0,0,-7013.0,-1873.0,4221.0
1.6455446879895951e+18,frame_1296.jpeg,0,0,0,1,0,0,0,0,0,0,-7100.0,-1954.0,4045.0
1.6455446880371346e+18,frame_1297.jpeg,0,0,0,1,0,0,0,0,0,0,-7502.0,-1838.0,3864.0
1.6455446880846392e+18,frame_1298.jpeg,0,0,0,1,0,0,0,0,0,0,-7465.0,-1721.0,3559.0
1.6455446881430735e+18,frame_1299.jpeg,0,0,0,1,0,0,0,0,0,0,-7457.0,-1814.0,3521.0
1.645544688183968e+18,frame_1300.jpeg,0,0,0,1,0,0,0,0,0,0,-7451.0,-1633.0,3326.0
1.6455446882382784e+18,frame_1301.jpeg,0,0,0,1,0,0,0,0,0,0,-7265.0,-1891.0,3396.0
1.6455446882859523e+18,frame_1302.jpeg,0,0,0,1,0,0,0,0,0,0,-7271.0,-1789.0,3362.0
1.6455446883378726e+18,frame_1303.jpeg,0,0,0,1,0,0,0,0,0,0,-7343.0,-1830.0,3429.0
1.6455446883878902e+18,frame_1304.jpeg,0,0,0,1,0,0,0,0,0,0,-7361.0,-1721.0,3452.0
1.6455446884426353e+18,frame_1305.jpeg,0,0,0,1,0,0,0,0,0,0,-7389.0,-1802.0,3451.0
1.645544688482209e+18,frame_1306.jpeg,0,0,0,1,0,0,0,0,0,0,-7441.0,-1569.0,3410.0
1.64554468854474e+18,frame_1307.jpeg,0,0,0,1,0,0,0,0,0,0,-7431.0,-1560.0,3387.0
1.6455446885886052e+18,frame_1308.jpeg,0,0,0,1,0,0,0,0,0,0,-7418.0,-1783.0,3515.0
1.6455446885962038e+18,frame_1309.jpeg,0,0,0,1,0,0,0,0,0,0,-7406.0,-1799.0,3512.0
1.6455446887487567e+18,frame_1310.jpeg,0,0,0,1,0,0,0,0,0,0,-7403.0,-1804.0,3514.0
1.6455446887487567e+18,frame_1311.jpeg,0,0,0,1,0,0,0,0,0,0,-7403.0,-1804.0,3514.0
1.645544688787477e+18,frame_1312.jpeg,0,0,0,1,0,0,0,0,0,0,-7438.0,-1829.0,3444.0
1.645544688829336e+18,frame_1313.jpeg,0,0,0,1,0,0,0,0,0,0,-7581.0,-1794.0,3217.0
1.6455446888882737e+18,frame_1314.jpeg,0,0,0,1,0,0,0,0,0,0,-7584.0,-1672.0,3062.0
1.645544688936883e+18,frame_1315.jpeg,0,0,0,1,0,0,0,0,0,0,-7542.0,-1630.0,2943.0
1.6455446889868892e+18,frame_1316.jpeg,0,0,0,1,0,0,0,0,0,0,-7523.0,-1567.0,2839.0
1.645544689039349e+18,frame_1317.jpeg,0,0,0,1,0,0,0,0,0,0,-7615.0,-1587.0,2765.0
1.6455446890864195e+18,frame_1318.jpeg,0,0,0,1,0,0,0,0,0,0,-7609.0,-1597.0,2833.0
1.6455446891370463e+18,frame_1319.jpeg,0,0,0,1,0,0,0,0,0,0,-7641.0,-1522.0,2908.0
1.6455446891903698e+18,frame_1320.jpeg,0,0,0,1,0,0,0,0,0,0,-7653.0,-1618.0,3007.0
1.6455446892374973e+18,frame_1321.jpeg,0,0,0,1,0,0,0,0,0,0,-7882.0,-1166.0,2821.0
1.6455446892816325e+18,frame_1322.jpeg,0,0,0,1,0,0,0,0,0,0,-7682.0,-1634.0,2899.0
1.6455446893390848e+18,frame_1323.jpeg,0,0,0,1,0,0,0,0,0,0,-7406.0,-1912.0,2715.0
1.6455446894044183e+18,frame_1324.jpeg,0,0,0,1,0,0,0,0,0,0,-7409.0,-1837.0,2591.0
1.6455446894360707e+18,frame_1325.jpeg,0,0,0,1,0,0,0,0,0,0,-8594.0,258.0,1805.0
1.6455446894885002e+18,frame_1326.jpeg,0,0,0,1,0,0,0,0,0,0,-7522.0,1162.0,1518.0
1.6455446895377528e+18,frame_1327.jpeg,0,0,0,1,0,0,0,0,0,0,-8454.0,-567.0,2620.0
1.6455446895880474e+18,frame_1328.jpeg,0,0,0,1,0,0,0,0,0,0,-5499.0,-4326.0,2684.0
1.6455446896402383e+18,frame_1329.jpeg,0,0,0,1,0,0,0,0,0,0,-4422.0,-5730.0,1708.0
1.6455446897284746e+18,frame_1330.jpeg,0,0,0,1,0,0,0,0,0,0,-4514.0,-5734.0,1473.0
1.6455446897306975e+18,frame_1331.jpeg,0,0,0,1,0,0,0,0,0,0,-4506.0,-5572.0,1279.0
1.6455447250858747e+18,frame_2037.jpeg,0,0,0,0,0,0,0,0,1,0,-4354.0,1840.0,-3523.0
1.6455447251299284e+18,frame_2038.jpeg,0,0,0,0,0,0,0,0,1,0,-6011.0,2713.0,-6777.0
1.6455447251854574e+18,frame_2039.jpeg,0,0,0,0,0,0,0,0,1,0,-5574.0,3643.0,-7128.0
1.6455447252311084e+18,frame_2040.jpeg,0,0,0,0,0,0,0,0,1,0,-5116.0,4046.0,-9210.0
1.645544725278981e+18,frame_2041.jpeg,0,0,0,0,0,0,0,0,1,0,-4255.0,4047.0,-6952.0
1.645544725332728e+18,frame_2042.jpeg,0,0,0,0,0,0,0,0,1,0,-3386.0,4354.0,-5927.0
1.645544725383965e+18,frame_2043.jpeg,0,0,0,0,0,0,0,0,1,0,-3666.0,4516.0,-5804.0
1.645544725430737e+18,frame_2044.jpeg,0,0,0,0,0,0,0,0,1,0,-4923.0,5076.0,-6143.0
1.645544725487012e+18,frame_2045.jpeg,0,0,0,0,0,0,0,0,1,0,-4160.0,4403.0,-5104.0
1.6455447255319677e+18,frame_2046.jpeg,0,0,0,0,0,0,0,0,1,0,-4318.0,5760.0,-6481.0
1.6455447255886966e+18,frame_2047.jpeg,0,0,0,0,0,0,0,0,1,0,-4104.0,7444.0,-6468.0
1.6455447256331666e+18,frame_2048.jpeg,0,0,0,0,0,0,0,0,1,0,-1858.0,7161.0,-5704.0
1.6455447256850793e+18,frame_2049.jpeg,0,0,0,0,0,0,0,0,1,0,-1858.0,5875.0,-4652.0
1.6455447257315697e+18,frame_2050.jpeg,0,0,0,0,0,0,0,0,1,0,-1939.0,5533.0,-2842.0
1.6455447257849216e+18,frame_2051.jpeg,0,0,0,0,0,0,0,0,1,0,-4090.0,6507.0,-1172.0
1.6455447258339448e+18,frame_2052.jpeg,0,0,0,0,0,0,0,0,1,0,-4496.0,5725.0,-1047.0
1.6455447258849656e+18,frame_2053.jpeg,0,0,0,0,0,0,0,0,1,0,-6160.0,5892.0,-591.0
1.6455447259297009e+18,frame_2054.jpeg,0,0,0,0,0,0,0,0,1,0,-5970.0,5539.0,398.0
1.6455447259868314e+18,frame_2055.jpeg,0,0,0,0,0,0,0,0,1,0,-6790.0,6053.0,920.0
1.6455447260361014e+18,frame_2056.jpeg,0,0,0,0,0,0,0,0,1,0,-6349.0,5886.0,503.0
1.645544726081816e+18,frame_2057.jpeg,0,0,0,0,0,0,0,0,1,0,-5517.0,5280.0,230.0
1.6455447261352817e+18,frame_2058.jpeg,0,0,0,0,0,0,0,0,1,0,-4636.0,5065.0,1187.0
1.6455447261798756e+18,frame_2059.jpeg,0,0,0,0,0,0,0,0,1,0,-5216.0,5087.0,1853.0
1.6455447262337454e+18,frame_2060.jpeg,0,0,0,0,0,0,0,0,1,0,-5916.0,5839.0,2049.0
1.6455447262828206e+18,frame_2061.jpeg,0,0,0,0,0,0,0,0,1,0,-5867.0,5912.0,3101.0
1.645544726339307e+18,frame_2062.jpeg,0,0,0,0,0,0,0,0,1,0,-4876.0,5585.0,3548.0
1.6455447263818314e+18,frame_2063.jpeg,0,0,0,0,0,0,0,0,1,0,-5761.0,5706.0,3817.0
1.6455447264367588e+18,frame_2064.jpeg,0,0,0,0,0,0,0,0,1,0,-5091.0,5478.0,3673.0
1.6455447264829307e+18,frame_2065.jpeg,0,0,0,0,0,0,0,0,1,0,-5464.0,5182.0,3752.0
