timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, PICKUP_LEFT
1.6455431489474066e+18,frame_1576.jpeg,6078.0,1357.0,5466.0,1
1.6455431490051197e+18,frame_1577.jpeg,7742.0,1031.0,4654.0,1
1.6455431490522263e+18,frame_1578.jpeg,5760.0,2544.0,7142.0,1
1.6455431491006482e+18,frame_1579.jpeg,5430.0,1864.0,6759.0,1
1.6455431491525921e+18,frame_1580.jpeg,5564.0,2186.0,5322.0,1
1.6455431491989704e+18,frame_1581.jpeg,6649.0,2719.0,4042.0,1
1.6455431492491863e+18,frame_1582.jpeg,6520.0,3114.0,2932.0,1
1.6455431493012122e+18,frame_1583.jpeg,7608.0,3915.0,3801.0,1
1.6455431493540214e+18,frame_1584.jpeg,6631.0,3329.0,4730.0,1
1.645543149399151e+18,frame_1585.jpeg,6748.0,4069.0,4515.0,1
1.6455431494555136e+18,frame_1586.jpeg,5890.0,4575.0,4626.0,1
1.6455431494987453e+18,frame_1587.jpeg,8634.0,4095.0,3313.0,1
1.6455431495492004e+18,frame_1588.jpeg,6434.0,4187.0,2435.0,1
1.6455431496010166e+18,frame_1589.jpeg,6971.0,4000.0,1666.0,1
1.6455431496483553e+18,frame_1590.jpeg,6364.0,3715.0,1289.0,1
1.6455431496998676e+18,frame_1591.jpeg,6261.0,3588.0,930.0,1
1.6455431497519818e+18,frame_1592.jpeg,6874.0,4018.0,1324.0,1
1.6455431497995205e+18,frame_1593.jpeg,7411.0,4066.0,1011.0,1
1.6455431498500209e+18,frame_1594.jpeg,7410.0,3817.0,1113.0,1
1.645543149900402e+18,frame_1595.jpeg,7385.0,3572.0,1174.0,1
1.6455431499488064e+18,frame_1596.jpeg,7590.0,3505.0,1141.0,1
1.645543150000592e+18,frame_1597.jpeg,7585.0,3694.0,1600.0,1
1.6455431500503557e+18,frame_1598.jpeg,7374.0,3347.0,1439.0,1
1.6455431500997432e+18,frame_1599.jpeg,7889.0,3133.0,730.0,1
1.6455431501553513e+18,frame_1600.jpeg,8192.0,2593.0,916.0,1
1.6455431502003743e+18,frame_1601.jpeg,7983.0,2471.0,-403.0,1
1.6455431502529738e+18,frame_1602.jpeg,8073.0,2118.0,-1596.0,1
1.6455431503003904e+18,frame_1603.jpeg,7685.0,1467.0,-3075.0,1
1.6455431503528466e+18,frame_1604.jpeg,6930.0,635.0,-3590.0,1
1.6455431504004844e+18,frame_1605.jpeg,6346.0,271.0,-3979.0,1
1.6455431504479944e+18,frame_1606.jpeg,6272.0,-72.0,-4107.0,1
1.6455431505000988e+18,frame_1607.jpeg,5968.0,-297.0,-4024.0,1
1.6455431505537132e+18,frame_1608.jpeg,6373.0,-445.0,-4297.0,1
1.6455431506011988e+18,frame_1609.jpeg,6537.0,-669.0,-4358.0,1
1.6455431506494774e+18,frame_1610.jpeg,6787.0,-659.0,-4282.0,1
1.6455431507019794e+18,frame_1611.jpeg,6632.0,-742.0,-4219.0,1
1.6455431507503283e+18,frame_1612.jpeg,6622.0,-771.0,-4206.0,1
1.6455431508048123e+18,frame_1613.jpeg,6517.0,-452.0,-4441.0,1
1.6455431508529103e+18,frame_1614.jpeg,6587.0,-725.0,-4498.0,1
1.6455431509051973e+18,frame_1615.jpeg,6644.0,-587.0,-4649.0,1
1.6455431509534124e+18,frame_1616.jpeg,6664.0,-750.0,-4641.0,1
1.6455431510058138e+18,frame_1617.jpeg,6305.0,-807.0,-4822.0,1
1.645543151052211e+18,frame_1618.jpeg,6044.0,-720.0,-4941.0,1
1.6455431511058435e+18,frame_1619.jpeg,6162.0,-739.0,-4802.0,1
1.6455431511553595e+18,frame_1620.jpeg,5939.0,-511.0,-4906.0,1
1.6455431512010522e+18,frame_1621.jpeg,6382.0,-864.0,-4693.0,1
1.6455431512528077e+18,frame_1622.jpeg,6091.0,-488.0,-4325.0,1
1.6455431512983508e+18,frame_1623.jpeg,5912.0,-507.0,-4271.0,1
1.6455431513521503e+18,frame_1624.jpeg,6000.0,-34.0,-4327.0,1
1.6455431514043133e+18,frame_1625.jpeg,6561.0,54.0,-4794.0,1
1.6455431514543578e+18,frame_1626.jpeg,6627.0,-47.0,-4766.0,1
1.645543151504625e+18,frame_1627.jpeg,6543.0,248.0,-4760.0,1
1.6455431515451825e+18,frame_1628.jpeg,6001.0,185.0,-4388.0,1
1.6455431515963228e+18,frame_1629.jpeg,7027.0,258.0,-3866.0,1
1.6455431516524058e+18,frame_1630.jpeg,7407.0,675.0,-3849.0,1
1.6455431517075318e+18,frame_1631.jpeg,6326.0,754.0,-3164.0,1
1.645543151752182e+18,frame_1632.jpeg,6355.0,1528.0,-2578.0,1
1.6455431518020255e+18,frame_1633.jpeg,6896.0,1441.0,-2354.0,1
1.6455431518522092e+18,frame_1634.jpeg,7077.0,1567.0,-3786.0,1
1.645543151902891e+18,frame_1635.jpeg,7033.0,1534.0,-3347.0,1
1.6455431519516723e+18,frame_1636.jpeg,7780.0,1727.0,-3321.0,1
1.6455431520060483e+18,frame_1637.jpeg,5273.0,3280.0,-2439.0,1
1.6455431520532995e+18,frame_1638.jpeg,5311.0,3003.0,-1246.0,1
1.645543152102621e+18,frame_1639.jpeg,6089.0,3605.0,-1433.0,1
1.645543152154503e+18,frame_1640.jpeg,7393.0,4412.0,-2203.0,1
