timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_RIGHT
1.6449324548242724e+18,frame_11609.jpeg,2760.0,1814.0,7566.0,1
1.644932454873108e+18,frame_11610.jpeg,2730.0,1650.0,7606.0,1
1.64493245492441e+18,frame_11611.jpeg,2508.0,1272.0,7966.0,1
1.6449324549659717e+18,frame_11612.jpeg,2356.0,1061.0,8575.0,1
1.6449324550236498e+18,frame_11613.jpeg,2424.0,775.0,8706.0,1
1.6449324550769702e+18,frame_11614.jpeg,2257.0,1148.0,8229.0,1
1.644932455123668e+18,frame_11615.jpeg,2291.0,1576.0,7781.0,1
1.6449324551775795e+18,frame_11616.jpeg,2170.0,2454.0,7684.0,1
1.6449324552235072e+18,frame_11617.jpeg,2197.0,2490.0,7672.0,1
1.6449324552779254e+18,frame_11618.jpeg,2509.0,2297.0,7425.0,1
1.644932455325644e+18,frame_11619.jpeg,2285.0,2612.0,7617.0,1
1.644932455377303e+18,frame_11620.jpeg,2068.0,2672.0,7907.0,1
1.6449324554219564e+18,frame_11621.jpeg,2069.0,2644.0,8227.0,1
1.6449324554769759e+18,frame_11622.jpeg,2253.0,2382.0,7724.0,1
1.6449324555256492e+18,frame_11623.jpeg,1697.0,1914.0,7376.0,1
1.6449324555768212e+18,frame_11624.jpeg,1640.0,1770.0,7052.0,1
1.6449324556235694e+18,frame_11625.jpeg,1208.0,1492.0,7184.0,1
1.6449324556733522e+18,frame_11626.jpeg,348.0,1838.0,7873.0,1
1.6449324557251443e+18,frame_11627.jpeg,-627.0,1993.0,8458.0,1
1.6449324557760312e+18,frame_11628.jpeg,-169.0,1850.0,8570.0,1
1.6449324558211628e+18,frame_11629.jpeg,155.0,1906.0,8216.0,1
1.6449324558756237e+18,frame_11630.jpeg,-594.0,2356.0,8210.0,1
1.6449324559256453e+18,frame_11631.jpeg,-957.0,2418.0,8557.0,1
1.6449324559750723e+18,frame_11632.jpeg,-1011.0,2219.0,8555.0,1
1.6449324560250455e+18,frame_11633.jpeg,-536.0,2134.0,8231.0,1
1.6449324560765972e+18,frame_11634.jpeg,-111.0,1908.0,8056.0,1
1.644932456127186e+18,frame_11635.jpeg,143.0,1984.0,8117.0,1
1.6449324561760858e+18,frame_11636.jpeg,-21.0,1933.0,8269.0,1
1.6449324562300613e+18,frame_11637.jpeg,-119.0,1961.0,8412.0,1
1.6449324562781156e+18,frame_11638.jpeg,-105.0,2053.0,8432.0,1
1.6449324563303967e+18,frame_11639.jpeg,-105.0,2174.0,8351.0,1
1.644932456377366e+18,frame_11640.jpeg,110.0,2150.0,8313.0,1
1.644932456426827e+18,frame_11641.jpeg,133.0,2131.0,8238.0,1
1.6449324564760502e+18,frame_11642.jpeg,-128.0,2153.0,8375.0,1
1.6449324565263939e+18,frame_11643.jpeg,-160.0,2182.0,8582.0,1
1.6449324565772846e+18,frame_11644.jpeg,-142.0,2277.0,8717.0,1
1.6449324566262584e+18,frame_11645.jpeg,-3.0,2097.0,8603.0,1
1.6449324566761495e+18,frame_11646.jpeg,80.0,2122.0,8292.0,1
1.6449324567302057e+18,frame_11647.jpeg,132.0,2110.0,8177.0,1
1.6449324567773975e+18,frame_11648.jpeg,222.0,2220.0,8040.0,1
1.644932456829833e+18,frame_11649.jpeg,241.0,2150.0,8082.0,1
1.6449324568761382e+18,frame_11650.jpeg,340.0,2059.0,8053.0,1
1.64493245692916e+18,frame_11651.jpeg,422.0,1763.0,8155.0,1
1.6449324569763802e+18,frame_11652.jpeg,283.0,1804.0,8160.0,1
1.6449324570307236e+18,frame_11653.jpeg,110.0,1792.0,8499.0,1
1.6449324570765169e+18,frame_11654.jpeg,100.0,1888.0,8489.0,1
1.6449324571255066e+18,frame_11655.jpeg,136.0,1808.0,8444.0,1
1.6449324571777464e+18,frame_11656.jpeg,180.0,1695.0,8271.0,1
1.6449324572290289e+18,frame_11657.jpeg,301.0,1576.0,8124.0,1
1.6449324572759593e+18,frame_11658.jpeg,430.0,1683.0,8123.0,1
1.6449324573308326e+18,frame_11659.jpeg,399.0,1767.0,8243.0,1
1.6449324573773716e+18,frame_11660.jpeg,401.0,1632.0,8271.0,1
1.644932457429041e+18,frame_11661.jpeg,351.0,1525.0,8372.0,1
1.6449324574741274e+18,frame_11662.jpeg,379.0,1497.0,8413.0,1
1.6449324575255247e+18,frame_11663.jpeg,390.0,1463.0,8502.0,1
1.644932457578094e+18,frame_11664.jpeg,532.0,1411.0,8549.0,1
1.6449324576300795e+18,frame_11665.jpeg,465.0,1458.0,8541.0,1
1.6449324576754063e+18,frame_11666.jpeg,451.0,1463.0,8427.0,1
1.6449324577286986e+18,frame_11667.jpeg,389.0,1725.0,8401.0,1
1.64493245778178e+18,frame_11668.jpeg,386.0,1799.0,8446.0,1
1.6449324578299694e+18,frame_11669.jpeg,301.0,1538.0,8653.0,1
1.6449324578793649e+18,frame_11670.jpeg,545.0,1659.0,8678.0,1
1.6449324579290514e+18,frame_11671.jpeg,621.0,1090.0,8512.0,1
1.6449324579810547e+18,frame_11672.jpeg,36.0,1456.0,8029.0,1
1.644932458030044e+18,frame_11673.jpeg,-196.0,1953.0,7373.0,1
1.644932458079568e+18,frame_11674.jpeg,-907.0,732.0,7559.0,1
1.6449324581292646e+18,frame_11675.jpeg,225.0,1812.0,7729.0,1
1.6449324581808118e+18,frame_11676.jpeg,-1048.0,1984.0,8142.0,1
1.6449324582291889e+18,frame_11677.jpeg,-1679.0,1387.0,7887.0,1
1.6449324582784417e+18,frame_11678.jpeg,-1936.0,2085.0,8038.0,1
1.6449324583251556e+18,frame_11679.jpeg,-1709.0,2345.0,8384.0,1
1.6449324583797107e+18,frame_11680.jpeg,-1473.0,2317.0,8125.0,1
1.6449324584250125e+18,frame_11681.jpeg,-1131.0,2413.0,8053.0,1
1.644932458479352e+18,frame_11682.jpeg,-602.0,2415.0,8094.0,1
1.6449324585291722e+18,frame_11683.jpeg,-532.0,2341.0,8375.0,1
1.6449324585800197e+18,frame_11684.jpeg,-1364.0,2833.0,8576.0,1
1.6449324586290824e+18,frame_11685.jpeg,-733.0,1956.0,9016.0,1
1.6449324586785897e+18,frame_11686.jpeg,-760.0,1666.0,7999.0,1
1.6449324587284357e+18,frame_11687.jpeg,-467.0,1808.0,7629.0,1
1.644932458778214e+18,frame_11688.jpeg,-349.0,2231.0,8122.0,1
1.644932458825044e+18,frame_11689.jpeg,-713.0,2343.0,8679.0,1
1.644932458878497e+18,frame_11690.jpeg,-912.0,2314.0,8727.0,1
1.644932458929784e+18,frame_11691.jpeg,-778.0,2156.0,8488.0,1
1.644932458978682e+18,frame_11692.jpeg,-587.0,2005.0,8238.0,1
1.6449324590291604e+18,frame_11693.jpeg,-362.0,1966.0,8122.0,1
1.6449324590790144e+18,frame_11694.jpeg,-203.0,1809.0,8137.0,1
1.644932459128497e+18,frame_11695.jpeg,-77.0,1705.0,8102.0,1
1.6449324591782863e+18,frame_11696.jpeg,-46.0,1739.0,8148.0,1
1.644932459229513e+18,frame_11697.jpeg,-153.0,2007.0,8112.0,1
1.6449324592786296e+18,frame_11698.jpeg,-188.0,2102.0,8120.0,1
1.6449324593338744e+18,frame_11699.jpeg,-194.0,1933.0,8123.0,1
1.6449324593791112e+18,frame_11700.jpeg,-298.0,1871.0,8072.0,1
1.644932459433676e+18,frame_11701.jpeg,-317.0,1519.0,8276.0,1
1.6449324594781678e+18,frame_11702.jpeg,-489.0,1615.0,8476.0,1
1.6449324595300352e+18,frame_11703.jpeg,-536.0,1672.0,8699.0,1
1.6449324595768074e+18,frame_11704.jpeg,-483.0,1657.0,8589.0,1
1.6449324596290895e+18,frame_11705.jpeg,-292.0,1530.0,8421.0,1
1.6449324596787456e+18,frame_11706.jpeg,-290.0,1508.0,8226.0,1
1.6449324597296156e+18,frame_11707.jpeg,-321.0,1618.0,8312.0,1
1.644932459776723e+18,frame_11708.jpeg,-284.0,1452.0,8548.0,1
1.6449324598329324e+18,frame_11709.jpeg,-156.0,1272.0,8651.0,1
1.6449324598782372e+18,frame_11710.jpeg,261.0,1318.0,8548.0,1
1.6449324599279836e+18,frame_11711.jpeg,503.0,1605.0,8443.0,1
1.6449324599782236e+18,frame_11712.jpeg,322.0,1673.0,8517.0,1
1.644932460033766e+18,frame_11713.jpeg,120.0,1260.0,8656.0,1
1.6449324600820035e+18,frame_11714.jpeg,-47.0,1094.0,8481.0,1
1.6449324601310991e+18,frame_11715.jpeg,-2.0,1134.0,8443.0,1
1.6449324601817044e+18,frame_11716.jpeg,23.0,1140.0,8412.0,1
1.6449324602311603e+18,frame_11717.jpeg,359.0,1204.0,8000.0,1
1.644932460281363e+18,frame_11718.jpeg,197.0,1457.0,7940.0,1
1.6449324603325235e+18,frame_11719.jpeg,213.0,1241.0,7868.0,1
1.6449324603775194e+18,frame_11720.jpeg,100.0,1141.0,7921.0,1
1.6449324604316628e+18,frame_11721.jpeg,260.0,1239.0,8074.0,1
1.6449324604812713e+18,frame_11722.jpeg,317.0,954.0,8597.0,1
1.6449324605309594e+18,frame_11723.jpeg,1054.0,834.0,8874.0,1
1.6449324605820628e+18,frame_11724.jpeg,860.0,838.0,9087.0,1
1.6449324606323343e+18,frame_11725.jpeg,-76.0,1093.0,7958.0,1
1.6449324606814339e+18,frame_11726.jpeg,-430.0,1065.0,8417.0,1
1.6449324607327278e+18,frame_11727.jpeg,-266.0,945.0,8637.0,1
1.6449324607763082e+18,frame_11728.jpeg,334.0,915.0,8103.0,1
1.6449324608323779e+18,frame_11729.jpeg,-543.0,1034.0,8300.0,1
1.6449324608821857e+18,frame_11730.jpeg,-709.0,1372.0,8019.0,1
1.6449324609314967e+18,frame_11731.jpeg,-740.0,1140.0,8550.0,1
1.644932460981845e+18,frame_11732.jpeg,-579.0,1323.0,8663.0,1
1.644932461031933e+18,frame_11733.jpeg,-30.0,1262.0,8512.0,1
1.6449324610815908e+18,frame_11734.jpeg,-223.0,1241.0,8335.0,1
1.6449324611318062e+18,frame_11735.jpeg,-158.0,1210.0,8317.0,1
1.644932461181055e+18,frame_11736.jpeg,-12.0,1156.0,8240.0,1
1.6449324612317363e+18,frame_11737.jpeg,419.0,1117.0,8120.0,1
1.644932461284205e+18,frame_11738.jpeg,535.0,1008.0,8232.0,1
1.6449324613311368e+18,frame_11739.jpeg,485.0,873.0,8453.0,1
1.6449324613822856e+18,frame_11740.jpeg,412.0,875.0,8623.0,1
1.6449324614315384e+18,frame_11741.jpeg,320.0,927.0,8828.0,1
1.6449324614860708e+18,frame_11742.jpeg,260.0,1121.0,8790.0,1
1.6449324615319155e+18,frame_11743.jpeg,446.0,1104.0,8667.0,1
1.6449324615818358e+18,frame_11744.jpeg,448.0,1036.0,8493.0,1
1.644932461632919e+18,frame_11745.jpeg,404.0,1037.0,8466.0,1
1.644932461681421e+18,frame_11746.jpeg,433.0,944.0,8449.0,1
1.6449324617311155e+18,frame_11747.jpeg,325.0,792.0,8423.0,1
1.644932461782118e+18,frame_11748.jpeg,314.0,611.0,8351.0,1
1.6449324618293391e+18,frame_11749.jpeg,547.0,511.0,8349.0,1
1.644932461885993e+18,frame_11750.jpeg,514.0,550.0,8449.0,1
1.6449324619321329e+18,frame_11751.jpeg,498.0,779.0,8489.0,1
1.6449324619827566e+18,frame_11752.jpeg,428.0,1140.0,8482.0,1
1.6449324620312515e+18,frame_11753.jpeg,346.0,1100.0,8343.0,1
1.6449324620866499e+18,frame_11754.jpeg,346.0,909.0,8282.0,1
1.6449324621309798e+18,frame_11755.jpeg,452.0,659.0,8295.0,1
1.644932462180298e+18,frame_11756.jpeg,587.0,771.0,8516.0,1
1.6449324622290207e+18,frame_11757.jpeg,739.0,867.0,8500.0,1
1.6449324622865457e+18,frame_11758.jpeg,801.0,831.0,8378.0,1
1.6449324623342226e+18,frame_11759.jpeg,980.0,969.0,8340.0,1
1.6449324623793175e+18,frame_11760.jpeg,1077.0,1073.0,8359.0,1
1.644932462433904e+18,frame_11761.jpeg,1161.0,1036.0,8257.0,1
1.6449324624850847e+18,frame_11762.jpeg,971.0,1423.0,8253.0,1
1.6449324625340498e+18,frame_11763.jpeg,1366.0,1720.0,8175.0,1
1.6449324625850552e+18,frame_11764.jpeg,732.0,1221.0,8299.0,1
1.6449324626347218e+18,frame_11765.jpeg,865.0,1396.0,8265.0,1
1.6449324626837868e+18,frame_11766.jpeg,1226.0,1104.0,8512.0,1
1.6449324627398392e+18,frame_11767.jpeg,203.0,1343.0,8735.0,1
1.6449324627846239e+18,frame_11768.jpeg,489.0,1335.0,7676.0,1
1.644932462835426e+18,frame_11769.jpeg,984.0,1051.0,7862.0,1
1.6449324628838124e+18,frame_11770.jpeg,-106.0,2478.0,8431.0,1
1.644932462934092e+18,frame_11771.jpeg,-1420.0,2063.0,9151.0,1
1.6449324629832768e+18,frame_11772.jpeg,-650.0,1662.0,8282.0,1
1.6449324630341243e+18,frame_11773.jpeg,524.0,1050.0,7858.0,1
1.644932463086256e+18,frame_11774.jpeg,85.0,1715.0,8308.0,1
1.64493246313494e+18,frame_11775.jpeg,1512.0,2268.0,8712.0,1
1.6449324631814764e+18,frame_11776.jpeg,2132.0,1276.0,9225.0,1
1.644932463234713e+18,frame_11777.jpeg,2626.0,803.0,8732.0,1
1.6449324632836567e+18,frame_11778.jpeg,4156.0,263.0,7860.0,1
1.6449324633363963e+18,frame_11779.jpeg,4587.0,771.0,6940.0,1
1.6449324633792166e+18,frame_11780.jpeg,5264.0,214.0,6312.0,1
1.6449324634387064e+18,frame_11781.jpeg,5265.0,-241.0,5023.0,1
1.644932463483025e+18,frame_11782.jpeg,5548.0,-1052.0,5157.0,1
1.6449324635349542e+18,frame_11783.jpeg,5880.0,-765.0,5468.0,1
1.644932463585732e+18,frame_11784.jpeg,5570.0,-810.0,6153.0,1
1.64493246363417e+18,frame_11785.jpeg,5434.0,-598.0,6349.0,1
1.6449324636834348e+18,frame_11786.jpeg,5263.0,-1236.0,6961.0,1
1.6449324637368635e+18,frame_11787.jpeg,5707.0,-898.0,6672.0,1
1.6449324637853476e+18,frame_11788.jpeg,5334.0,-1323.0,6566.0,1
1.6449324638341908e+18,frame_11789.jpeg,5264.0,-1194.0,6443.0,1
1.6449324638833377e+18,frame_11790.jpeg,5134.0,-2487.0,6031.0,1
1.6449324639349414e+18,frame_11791.jpeg,4043.0,-5860.0,4644.0,1
1.6449324639853225e+18,frame_11792.jpeg,7143.0,-1242.0,-2220.0,1
1.6449324640333228e+18,frame_11793.jpeg,8788.0,946.0,4606.0,1
1.644932464083081e+18,frame_11794.jpeg,4412.0,1081.0,5427.0,1
