timestamp,File Name,ASSEMBLY1_BIMANUAL,ASSEMBLY2_RIGHT,BOLT_LEFT,BOLT_RIGHT,DELIVERY_BIMANUAL,DELIVERY_RIGHT,HANDOVER_LEFT,IDLE,PICKUP_LEFT,PICKUP_LEFT-START,PICKUP_RIGHT,SCREW_RIGHT
1644932502682123899,frame_12565.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932502736215114,frame_12566.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932502781549930,frame_12567.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932502836610078,frame_12568.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932502883316993,frame_12569.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932502935628890,frame_12570.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932502982784986,frame_12571.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503034126996,frame_12572.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503082546949,frame_12573.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503134996891,frame_12574.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503181735038,frame_12575.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503235635995,frame_12576.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503282989025,frame_12577.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503334856986,frame_12578.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503383322954,frame_12579.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503435389995,frame_12580.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503483036041,frame_12581.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503534472942,frame_12582.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503588905096,frame_12583.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503635217905,frame_12584.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503687863111,frame_12585.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503733814954,frame_12586.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503786128044,frame_12587.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503835005998,frame_12588.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503887475013,frame_12589.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503934329032,frame_12590.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932503987036943,frame_12591.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504035046100,frame_12592.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504086870908,frame_12593.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504135519981,frame_12594.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504187355041,frame_12595.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504235527992,frame_12596.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504288392066,frame_12597.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504336272954,frame_12598.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504388446092,frame_12599.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504434823989,frame_12600.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504486601114,frame_12601.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504535303115,frame_12602.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504586582899,frame_12603.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504635648012,frame_12604.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504687124967,frame_12605.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504735042095,frame_12606.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504787075996,frame_12607.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504835427999,frame_12608.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504886851072,frame_12609.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504936203956,frame_12610.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932504986937046,frame_12611.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505034729003,frame_12612.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505086863994,frame_12613.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505139161109,frame_12614.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505187025070,frame_12615.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505239619970,frame_12616.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505285835027,frame_12617.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505339550971,frame_12618.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505387598037,frame_12619.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505439341068,frame_12620.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505487374067,frame_12621.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505538707971,frame_12622.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505587774038,frame_12623.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505639246940,frame_12624.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505687922000,frame_12625.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505738492012,frame_12626.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505785876035,frame_12627.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505839569091,frame_12628.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505886429071,frame_12629.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505938193082,frame_12630.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932505986922979,frame_12631.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506039710998,frame_12632.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506086273908,frame_12633.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506138716936,frame_12634.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506188046932,frame_12635.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506240283966,frame_12636.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506286952972,frame_12637.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506339351892,frame_12638.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506386352062,frame_12639.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506441195964,frame_12640.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506489095926,frame_12641.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506539931058,frame_12642.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506587390899,frame_12643.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506640786886,frame_12644.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506686386108,frame_12645.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506737534999,frame_12646.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506790587902,frame_12647.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506839488983,frame_12648.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506890911102,frame_12649.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506938184022,frame_12650.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932506989974975,frame_12651.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507038820981,frame_12652.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507090918064,frame_12653.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507137774944,frame_12654.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507190500974,frame_12655.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507237329959,frame_12656.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507290699005,frame_12657.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507337764024,frame_12658.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507390945911,frame_12659.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507438896894,frame_12660.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507490292072,frame_12661.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507538389921,frame_12662.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507590818881,frame_12663.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507638156890,frame_12664.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507690562009,frame_12665.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507738018035,frame_12666.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507789690971,frame_12667.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507840315103,frame_12668.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507890382051,frame_12669.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507938457965,frame_12670.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932507990003108,frame_12671.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508040157079,frame_12672.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508089447975,frame_12673.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508139539003,frame_12674.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508190710067,frame_12675.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508238455057,frame_12676.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508290124893,frame_12677.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508338849067,frame_12678.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508390356063,frame_12679.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508441917896,frame_12680.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508489784955,frame_12681.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508543498992,frame_12682.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508589754104,frame_12683.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508642865896,frame_12684.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508691529989,frame_12685.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508743211984,frame_12686.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508789946079,frame_12687.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508843982934,frame_12688.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508891855955,frame_12689.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508941677093,frame_12690.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932508989622116,frame_12691.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509043001890,frame_12692.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509089622974,frame_12693.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509141858100,frame_12694.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509190902948,frame_12695.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509243031978,frame_12696.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509290705919,frame_12697.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509342693090,frame_12698.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509391752958,frame_12699.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509443408012,frame_12700.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509491548061,frame_12701.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509542748928,frame_12702.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509590445041,frame_12703.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509643734931,frame_12704.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509691138029,frame_12705.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509743624925,frame_12706.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509790941953,frame_12707.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509842470884,frame_12708.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509890693902,frame_12709.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509942832946,frame_12710.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932509994043111,frame_12711.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510042726039,frame_12712.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510094789028,frame_12713.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510143084049,frame_12714.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510195821046,frame_12715.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510242445945,frame_12716.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510294564962,frame_12717.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510341819047,frame_12718.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510394553899,frame_12719.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510442445993,frame_12720.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510494113922,frame_12721.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510543056011,frame_12722.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510594870090,frame_12723.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510642126083,frame_12724.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510694858074,frame_12725.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510742022037,frame_12726.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510793745040,frame_12727.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510843307971,frame_12728.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510895246028,frame_12729.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510943548917,frame_12730.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932510995817899,frame_12731.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511043118000,frame_12732.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511094659090,frame_12733.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511143182992,frame_12734.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511194920063,frame_12735.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511242830038,frame_12736.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511296510934,frame_12737.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511343094110,frame_12738.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511394855022,frame_12739.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511442863941,frame_12740.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511496077060,frame_12741.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511543469905,frame_12742.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511596507072,frame_12743.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511647283077,frame_12744.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511695590972,frame_12745.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511748301982,frame_12746.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511795381069,frame_12747.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511847822904,frame_12748.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511894714117,frame_12749.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511946372985,frame_12750.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932511996004104,frame_12751.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512046802043,frame_12752.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512095150947,frame_12753.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512147089958,frame_12754.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512194097042,frame_12755.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512246834993,frame_12756.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512294612884,frame_12757.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512346693992,frame_12758.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512394942045,frame_12759.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512447242975,frame_12760.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512495193004,frame_12761.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512547199010,frame_12762.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512596405029,frame_12763.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512646687984,frame_12764.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512695518016,frame_12765.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512747473001,frame_12766.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512795236110,frame_12767.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512847157001,frame_12768.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512894412994,frame_12769.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512946775913,frame_12770.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932512994854927,frame_12771.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513047590970,frame_12772.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513094758033,frame_12773.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513147252082,frame_12774.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513200077056,frame_12775.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513247214078,frame_12776.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513298904895,frame_12777.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513347316980,frame_12778.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513399070024,frame_12779.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513447839975,frame_12780.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513499089956,frame_12781.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513547631025,frame_12782.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513599389076,frame_12783.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513647058963,frame_12784.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513699177980,frame_12785.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513747303962,frame_12786.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513799396991,frame_12787.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513848443031,frame_12788.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513898799896,frame_12789.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513947590112,frame_12790.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932513999174118,frame_12791.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514047220945,frame_12792.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514099272012,frame_12793.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514147625923,frame_12794.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514198937892,frame_12795.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514247463941,frame_12796.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514297614097,frame_12797.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514347496986,frame_12798.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514398415088,frame_12799.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514449153900,frame_12800.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514499546051,frame_12801.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514546741008,frame_12802.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514598829984,frame_12803.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514647103071,frame_12804.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514699081897,frame_12805.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514748047113,frame_12806.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514799585103,frame_12807.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514851058959,frame_12808.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514897907018,frame_12809.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514952214002,frame_12810.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932514998553037,frame_12811.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515052531957,frame_12812.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515098459005,frame_12813.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515151348114,frame_12814.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515199352979,frame_12815.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515250771045,frame_12816.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515299295902,frame_12817.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515351070880,frame_12818.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515399027109,frame_12819.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515451368093,frame_12820.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644932515499222040,frame_12821.jpeg,0,0,1,0,0,0,0,0,0,0,0,0
1644931938425731897,frame_1294.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938477735042,frame_1295.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938525701999,frame_1296.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938577500104,frame_1297.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938625499963,frame_1298.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938678009033,frame_1299.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938729862928,frame_1300.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938777407884,frame_1301.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938829601049,frame_1302.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938877557992,frame_1303.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938930006027,frame_1304.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931938978688001,frame_1305.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939029539108,frame_1306.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939077589035,frame_1307.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939129416942,frame_1308.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939177150964,frame_1309.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939230531930,frame_1310.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939278022050,frame_1311.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939330440044,frame_1312.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939376766920,frame_1313.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939429085969,frame_1314.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939478171110,frame_1315.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939530240058,frame_1316.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939579521894,frame_1317.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939629832983,frame_1318.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939678601980,frame_1319.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939729363918,frame_1320.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939777124881,frame_1321.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939830147027,frame_1322.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939877801895,frame_1323.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939930409908,frame_1324.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931939977112054,frame_1325.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940029807090,frame_1326.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940077274084,frame_1327.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940130165100,frame_1328.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940179203987,frame_1329.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940229280948,frame_1330.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940277992010,frame_1331.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940329317092,frame_1332.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940381067037,frame_1333.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940428430080,frame_1334.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940482727050,frame_1335.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940529505968,frame_1336.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940581485033,frame_1337.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940630059957,frame_1338.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940683059930,frame_1339.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940728208065,frame_1340.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940782175064,frame_1341.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940829108953,frame_1342.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940879750967,frame_1343.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940930113077,frame_1344.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931940981918096,frame_1345.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941029727935,frame_1346.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941082777023,frame_1347.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941130336999,frame_1348.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941182039976,frame_1349.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941228290081,frame_1350.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941282282114,frame_1351.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941329652070,frame_1352.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941381484985,frame_1353.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941429430961,frame_1354.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941482206106,frame_1355.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941529532909,frame_1356.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
1644931941582133054,frame_1357.jpeg,0,0,0,0,1,0,0,0,0,0,0,0
