timestamp,File Name, ASSEMBLY1_BIMANUAL, ASSEMBLY2_BIMANUAL, ASSEMBLY2_LEFT, BOLT_RIGHT, DELIVERY_BIMANUAL, DELIVERY_RIGHT, HANDOVER_RIGHT, IDLE_BIMANUAL, PICKUP_LEFT, PICKUP_RIGHT, SCREW_BIMANUAL, SCREW_RIGHT,a_left_backPose,b_left_backPose,c_left_backPose
1.6450229620600717e+18,frame_784.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,5958.0,-2261.0,5206.0
1.6450229620600717e+18,frame_785.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,5958.0,-2261.0,5206.0
1.6450229620600717e+18,frame_786.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,5958.0,-2261.0,5206.0
1.645022962105107e+18,frame_787.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,5994.0,-2282.0,5133.0
1.6450229621792563e+18,frame_788.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6036.0,-2311.0,5061.0
1.6450229622421233e+18,frame_789.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6078.0,-2346.0,4954.0
1.6450229622421233e+18,frame_790.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6078.0,-2346.0,4954.0
1.6450229622993925e+18,frame_791.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6312.0,-2372.0,4691.0
1.6450229623871498e+18,frame_792.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6394.0,-2395.0,4589.0
1.6450229624150195e+18,frame_793.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6772.0,-2557.0,4239.0
1.6450229624631447e+18,frame_794.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6289.0,-1552.0,5194.0
1.6450229625160164e+18,frame_795.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4024.0,-339.0,7334.0
1.6450229625674627e+18,frame_796.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,2575.0,1221.0,8180.0
1.6450229626159672e+18,frame_797.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,1647.0,2149.0,8272.0
1.6450229626640914e+18,frame_798.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,817.0,2759.0,8335.0
1.6450229627123005e+18,frame_799.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,319.0,3134.0,8221.0
1.645022962766589e+18,frame_800.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,740.0,3073.0,7908.0
1.6450229628121477e+18,frame_801.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,953.0,2965.0,7670.0
1.6450229628616428e+18,frame_802.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,1338.0,2746.0,7579.0
1.6450229629173266e+18,frame_803.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,1833.0,2479.0,7697.0
1.6450229629684913e+18,frame_804.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,1902.0,2417.0,7808.0
1.6450229630166318e+18,frame_805.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,2130.0,2395.0,7717.0
1.6450229630654175e+18,frame_806.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,2119.0,2277.0,7764.0
1.6450229631183368e+18,frame_807.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,2416.0,2320.0,7902.0
1.645022963162419e+18,frame_808.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,2427.0,2286.0,8136.0
1.6450229632166351e+18,frame_809.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,2540.0,2275.0,8264.0
1.6450229632667914e+18,frame_810.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,2793.0,1542.0,7828.0
1.6450229633166346e+18,frame_811.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,3224.0,1683.0,7279.0
1.64502296336159e+18,frame_812.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,3539.0,1600.0,7190.0
1.6450229634167347e+18,frame_813.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,3610.0,1703.0,7073.0
1.6450229634663862e+18,frame_814.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,3886.0,1288.0,7004.0
1.6450229635140367e+18,frame_815.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4001.0,1583.0,6918.0
1.6450229635644e+18,frame_816.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4351.0,1296.0,7045.0
1.6450229636160858e+18,frame_817.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4653.0,1778.0,7210.0
1.6450229636655442e+18,frame_818.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4177.0,2026.0,7228.0
1.6450229637154191e+18,frame_819.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4410.0,1644.0,6527.0
1.6450229637659407e+18,frame_820.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4433.0,1690.0,6465.0
1.645022963816397e+18,frame_821.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4456.0,1748.0,6585.0
1.6450229638650237e+18,frame_822.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4207.0,1971.0,6939.0
1.645022963917655e+18,frame_823.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4832.0,1765.0,6982.0
1.645022963965621e+18,frame_824.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4878.0,2126.0,7235.0
1.6450229640147287e+18,frame_825.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4351.0,2081.0,7138.0
1.6450229640654607e+18,frame_826.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4434.0,1861.0,6882.0
1.645022964114225e+18,frame_827.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4605.0,1381.0,6782.0
1.6450229641662963e+18,frame_828.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,4900.0,802.0,6605.0
1.6450229642195686e+18,frame_829.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,5021.0,195.0,6329.0
1.6450229642665638e+18,frame_830.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,5099.0,865.0,5803.0
1.6450229643204462e+18,frame_831.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,5990.0,452.0,5249.0
1.6450229643795776e+18,frame_832.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6317.0,546.0,4894.0
1.6450229644276037e+18,frame_833.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6387.0,512.0,4756.0
1.6450229644645404e+18,frame_834.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6567.0,-282.0,3886.0
1.6450229645175803e+18,frame_835.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7129.0,300.0,3204.0
1.6450229645694717e+18,frame_836.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7738.0,959.0,3775.0
1.6450229646156116e+18,frame_837.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7276.0,1386.0,3993.0
1.645022964666983e+18,frame_838.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6709.0,1395.0,4646.0
1.64502296471805e+18,frame_839.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6443.0,2241.0,5222.0
1.6450229647690102e+18,frame_840.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6683.0,1937.0,4277.0
1.6450229648162575e+18,frame_841.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7064.0,1714.0,3845.0
1.645022964869237e+18,frame_842.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7538.0,1877.0,3802.0
1.6450229649157128e+18,frame_843.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7762.0,2056.0,3541.0
1.6450229649670323e+18,frame_844.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7732.0,2052.0,3301.0
1.6450229650154255e+18,frame_845.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7495.0,1923.0,3310.0
1.6450229650669588e+18,frame_846.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6975.0,1878.0,3250.0
1.645022965121166e+18,frame_847.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6817.0,1854.0,2789.0
1.6450229651710497e+18,frame_848.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6841.0,1755.0,2728.0
1.645022965219716e+18,frame_849.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6523.0,2256.0,3063.0
1.6450229652716255e+18,frame_850.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6633.0,2642.0,3716.0
1.6450229653057108e+18,frame_851.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6156.0,2721.0,3727.0
1.645022965370146e+18,frame_852.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6105.0,2692.0,3696.0
1.6450229654196442e+18,frame_853.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6086.0,2651.0,3456.0
1.6450229654701437e+18,frame_854.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6703.0,3189.0,3284.0
1.6450229655076063e+18,frame_855.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7242.0,3074.0,2536.0
1.6450229655746063e+18,frame_856.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7269.0,3056.0,2431.0
1.645022965615587e+18,frame_857.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7253.0,3036.0,2346.0
1.6450229656668736e+18,frame_858.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7711.0,2944.0,-1916.0
1.6450229657182356e+18,frame_859.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,8585.0,2943.0,-2182.0
1.645022965771358e+18,frame_860.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7502.0,2325.0,-3048.0
1.645022965816064e+18,frame_861.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,7565.0,2898.0,-3587.0
1.6450229658705687e+18,frame_862.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,6487.0,2567.0,-4833.0
1.6450229659207864e+18,frame_863.jpeg,1,0,0,0,0,0,0,0,0,0,0,0,3808.0,1925.0,-5597.0
1.645022967920914e+18,frame_903.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,-623.0,4142.0,-7763.0
1.6450229679591713e+18,frame_904.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,-136.0,3945.0,-7348.0
1.6450229680156677e+18,frame_905.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,-323.0,3774.0,-7271.0
1.6450229680626545e+18,frame_906.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,-504.0,3618.0,-7110.0
1.6450229681370043e+18,frame_907.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,-436.0,3735.0,-6975.0
1.645022968176909e+18,frame_908.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,-489.0,3973.0,-6987.0
1.6450229682384356e+18,frame_909.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,407.0,4404.0,-7973.0
1.6450229682384356e+18,frame_910.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,407.0,4404.0,-7973.0
1.6450229683766228e+18,frame_911.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2938.0,3161.0,-7392.0
1.6450229683766228e+18,frame_912.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2938.0,3161.0,-7392.0
1.6450229684004436e+18,frame_913.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2693.0,3258.0,-6849.0
1.6450229684453663e+18,frame_914.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2635.0,3306.0,-6606.0
1.645022968515839e+18,frame_915.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2592.0,3355.0,-6384.0
1.6450229685694085e+18,frame_916.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2579.0,3413.0,-6174.0
1.6450229686257024e+18,frame_917.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2569.0,3485.0,-5977.0
1.645022968706194e+18,frame_918.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2542.0,3563.0,-5770.0
1.645022968706194e+18,frame_919.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2542.0,3563.0,-5770.0
1.6450229687581046e+18,frame_920.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2498.0,3633.0,-5607.0
1.6450229688103462e+18,frame_921.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2425.0,3650.0,-5465.0
1.645022968934037e+18,frame_922.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2364.0,3593.0,-5261.0
1.645022968934037e+18,frame_923.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2364.0,3593.0,-5261.0
1.64502296899348e+18,frame_924.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2471.0,3567.0,-5326.0
1.6450229690454282e+18,frame_925.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2614.0,3526.0,-5393.0
1.6450229690454282e+18,frame_926.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2614.0,3526.0,-5393.0
1.6450229691165437e+18,frame_927.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2766.0,3485.0,-5468.0
1.6450229691784804e+18,frame_928.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2918.0,3449.0,-5583.0
1.6450229692431798e+18,frame_929.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3052.0,3447.0,-5731.0
1.6450229692431798e+18,frame_930.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3052.0,3447.0,-5731.0
1.645022969337059e+18,frame_931.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3495.0,3535.0,-6496.0
1.645022969337059e+18,frame_932.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3495.0,3535.0,-6496.0
1.645022969453414e+18,frame_933.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3482.0,3540.0,-6570.0
1.645022969453414e+18,frame_934.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3482.0,3540.0,-6570.0
1.6450229695092826e+18,frame_935.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3436.0,3580.0,-6571.0
1.6450229695650458e+18,frame_936.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3374.0,3626.0,-6585.0
1.6450229696628178e+18,frame_937.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3170.0,3551.0,-6963.0
1.6450229696628178e+18,frame_938.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3170.0,3551.0,-6963.0
1.645022969724674e+18,frame_939.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,2516.0,3961.0,-6570.0
1.645022969773229e+18,frame_940.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4337.0,4879.0,-4624.0
1.645022969824084e+18,frame_941.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4199.0,4939.0,-4722.0
1.64502296987512e+18,frame_942.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4223.0,4940.0,-4708.0
1.645022969922003e+18,frame_943.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4379.0,4924.0,-4601.0
1.6450229699771763e+18,frame_944.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4327.0,4934.0,-4570.0
1.645022970027231e+18,frame_945.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4331.0,4968.0,-4574.0
1.6450229700677576e+18,frame_946.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4346.0,4956.0,-4555.0
1.6450229701217843e+18,frame_947.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4348.0,4917.0,-4507.0
1.6450229701784515e+18,frame_948.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4381.0,4925.0,-4467.0
1.6450229702143145e+18,frame_949.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4390.0,4938.0,-4457.0
1.6450229702646592e+18,frame_950.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4412.0,4946.0,-4443.0
1.6450229703246682e+18,frame_951.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4433.0,4907.0,-4465.0
1.6450229703615982e+18,frame_952.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4424.0,4908.0,-4469.0
1.6450229704247473e+18,frame_953.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4406.0,4950.0,-4466.0
1.6450229704733258e+18,frame_954.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4358.0,4920.0,-4596.0
1.6450229705257958e+18,frame_955.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4318.0,4984.0,-4532.0
1.645022970574583e+18,frame_956.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4333.0,4982.0,-4507.0
1.6450229706284204e+18,frame_957.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4304.0,4989.0,-4518.0
1.6450229706742239e+18,frame_958.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4283.0,4988.0,-4573.0
1.6450229707245169e+18,frame_959.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4297.0,4990.0,-4538.0
1.6450229707748393e+18,frame_960.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4311.0,4990.0,-4517.0
1.645022970825174e+18,frame_961.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4308.0,4987.0,-4513.0
1.645022970873249e+18,frame_962.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4319.0,4985.0,-4525.0
1.645022970927411e+18,frame_963.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4289.0,4976.0,-4546.0
1.645022970977361e+18,frame_964.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4343.0,4970.0,-4545.0
1.6450229710253809e+18,frame_965.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4320.0,4971.0,-4594.0
1.645022971077402e+18,frame_966.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4300.0,4966.0,-4584.0
1.6450229711270966e+18,frame_967.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4361.0,4899.0,-4593.0
1.6450229711827433e+18,frame_968.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4354.0,4899.0,-4600.0
1.645022971227393e+18,frame_969.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4330.0,4909.0,-4642.0
1.6450229712825362e+18,frame_970.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4335.0,4915.0,-4652.0
1.6450229713242053e+18,frame_971.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4339.0,4902.0,-4630.0
1.6450229713759826e+18,frame_972.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4352.0,4893.0,-4617.0
1.6450229714243487e+18,frame_973.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4318.0,4891.0,-4639.0
1.645022971476311e+18,frame_974.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4314.0,4901.0,-4633.0
1.6450229715248084e+18,frame_975.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4335.0,4900.0,-4653.0
1.6450229715797338e+18,frame_976.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4331.0,4901.0,-4626.0
1.6450229716259336e+18,frame_977.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4355.0,4876.0,-4579.0
1.64502297167134e+18,frame_978.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4119.0,4844.0,-4993.0
1.6450229717216602e+18,frame_979.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4080.0,4971.0,-4977.0
1.645022971775321e+18,frame_980.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4154.0,5185.0,-4569.0
1.645022971823983e+18,frame_981.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4404.0,5248.0,-4157.0
1.6450229718743e+18,frame_982.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4456.0,5205.0,-4174.0
1.6450229719249006e+18,frame_983.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4163.0,5214.0,-4388.0
1.6450229719806646e+18,frame_984.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3951.0,5312.0,-4646.0
1.6450229720126584e+18,frame_985.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3973.0,5291.0,-4707.0
1.6450229720758715e+18,frame_986.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4039.0,5263.0,-4682.0
1.6450229720832026e+18,frame_987.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4065.0,5228.0,-4653.0
1.645022972190291e+18,frame_988.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4072.0,5219.0,-4629.0
1.6450229722248727e+18,frame_989.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3911.0,5184.0,-4500.0
1.6450229722690258e+18,frame_990.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4072.0,5354.0,-4458.0
1.645022972345483e+18,frame_991.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4076.0,5359.0,-4453.0
1.645022972395847e+18,frame_992.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4061.0,5373.0,-4415.0
1.645022972424517e+18,frame_993.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4080.0,5287.0,-4387.0
1.645022972475286e+18,frame_994.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3931.0,5237.0,-4570.0
1.6450229725216735e+18,frame_995.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4024.0,5255.0,-4541.0
1.6450229725778819e+18,frame_996.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4133.0,5318.0,-4449.0
1.6450229726279017e+18,frame_997.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4036.0,5309.0,-4415.0
1.6450229726749386e+18,frame_998.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4048.0,5288.0,-4445.0
1.645022972723938e+18,frame_999.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4062.0,5323.0,-4481.0
1.645022972764805e+18,frame_1000.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4061.0,5318.0,-4475.0
1.6450229728071816e+18,frame_1001.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4036.0,5304.0,-4460.0
1.6450229728595937e+18,frame_1002.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4021.0,5300.0,-4456.0
1.6450229729588628e+18,frame_1003.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3992.0,5294.0,-4448.0
1.6450229729588628e+18,frame_1004.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3992.0,5294.0,-4448.0
1.645022973004437e+18,frame_1005.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3982.0,5288.0,-4443.0
1.6450229730827052e+18,frame_1006.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3979.0,5277.0,-4436.0
1.6450229731695826e+18,frame_1007.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3977.0,5272.0,-4438.0
1.6450229731695826e+18,frame_1008.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3977.0,5272.0,-4438.0
1.6450229732414502e+18,frame_1009.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3980.0,5262.0,-4439.0
1.6450229732692682e+18,frame_1010.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,3985.0,5267.0,-4450.0
1.6450229733446275e+18,frame_1011.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4012.0,5272.0,-4451.0
1.6450229733595894e+18,frame_1012.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4034.0,5273.0,-4457.0
1.645022973427459e+18,frame_1013.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4086.0,5298.0,-4436.0
1.6450229734582254e+18,frame_1014.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4336.0,5174.0,-4363.0
1.6450229735236314e+18,frame_1015.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4480.0,5195.0,-4217.0
1.645022973575305e+18,frame_1016.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4487.0,5148.0,-4171.0
1.6450229736299185e+18,frame_1017.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4543.0,5115.0,-4193.0
1.6450229736775442e+18,frame_1018.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4521.0,5114.0,-4208.0
1.6450229737274235e+18,frame_1019.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4484.0,5129.0,-4217.0
1.6450229737758984e+18,frame_1020.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4497.0,5117.0,-4188.0
1.6450229738220882e+18,frame_1021.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4540.0,5140.0,-4185.0
1.64502297387604e+18,frame_1022.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4530.0,5134.0,-4184.0
1.6450229739294328e+18,frame_1023.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4511.0,5112.0,-4178.0
1.6450229739748966e+18,frame_1024.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4542.0,5032.0,-4247.0
1.6450229740282145e+18,frame_1025.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4531.0,5193.0,-4258.0
1.6450229740778708e+18,frame_1026.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4495.0,5117.0,-4274.0
1.6450229741255864e+18,frame_1027.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4625.0,5110.0,-4198.0
1.6450229741798461e+18,frame_1028.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4487.0,5010.0,-4209.0
1.645022974229074e+18,frame_1029.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4606.0,5098.0,-4214.0
1.6450229742810086e+18,frame_1030.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4527.0,5039.0,-4272.0
1.6450229743302769e+18,frame_1031.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4611.0,5049.0,-4149.0
1.645022974381472e+18,frame_1032.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4496.0,5050.0,-4304.0
1.645022974429191e+18,frame_1033.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4581.0,5050.0,-4237.0
1.64502297447585e+18,frame_1034.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4565.0,5047.0,-4239.0
1.6450229745311892e+18,frame_1035.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4551.0,5052.0,-4197.0
1.6450229745800364e+18,frame_1036.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4539.0,5057.0,-4217.0
1.6450229746255846e+18,frame_1037.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4587.0,5024.0,-4227.0
1.6450229746803622e+18,frame_1038.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4538.0,5060.0,-4241.0
1.6450229747313206e+18,frame_1039.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4570.0,5040.0,-4231.0
1.6450229747806825e+18,frame_1040.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4592.0,5064.0,-4204.0
1.6450229748310602e+18,frame_1041.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4589.0,5040.0,-4227.0
1.6450229748797215e+18,frame_1042.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4581.0,5038.0,-4233.0
1.6450229749310564e+18,frame_1043.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4555.0,5062.0,-4223.0
1.6450229749796396e+18,frame_1044.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4588.0,5035.0,-4202.0
1.6450229750228063e+18,frame_1045.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4581.0,5054.0,-4221.0
1.6450229750805665e+18,frame_1046.jpeg,0,0,0,0,0,0,0,1,0,0,0,0,4544.0,5066.0,-4223.0
